god1,god2,nodes,plies_played,min_depth_reached,mean_depth_reached,final_eval,mean_eval,max_abs_eval,is_decisive,ended_early,evals,seconds
Limus,Urania,200000,8,4,6.875,-1135,-680.875,1135,false,false,-441;-434;-533;-657;-676;-756;-815;-1135,3.4009166
Limus,Hermes,200000,8,3,5.375,507,518.375,623,false,false,623;535;462;509;476;528;507;507,5.662778
Limus,Hera,200000,8,4,6.875,118,76.5,121,false,false,49;121;66;52;75;58;73;118,3.2706695
Limus,Limus,200000,8,6,8.5,-53,21.75,101,false,false,63;101;-27;60;4;-9;35;-53,3.251494
Limus,Hypnus,200000,8,3,6.875,566,483.25,582,false,false,485;446;370;425;499;582;493;566,3.3922524
Limus,Harpies,200000,8,4,9.25,1147,987.875,1147,false,false,676;771;1029;1092;1000;1041;1147;1147,3.2613842
Limus,Aphrodite,200000,8,4,7.0,604,542.625,604,false,false,558;564;532;485;527;562;509;604,3.3539078
Limus,Persephone,200000,8,5,10.5,1283,1258.625,1357,false,false,1357;1342;1266;1211;1211;1205;1194;1283,3.561591
Limus,Hades,200000,8,4,7.125,2029,1684.5,2029,false,false,1604;1592;1628;1568;1582;1745;1728;2029,3.156004
Limus,Graeae,200000,8,3,6.625,-401,-471.125,674,false,false,-674;-536;-500;-475;-428;-412;-343;-401,13.016687
Limus,Aeolus,200000,8,3,5.875,-419,-342.0,473,false,false,-369;-337;-362;-223;-473;-236;-317;-419,3.7424555
Limus,Hestia,200000,8,6,9.0,2702,2642.25,2793,false,false,2735;2793;2605;2517;2568;2641;2577;2702,3.3826313
Limus,Europa,200000,8,4,6.25,243,324.375,379,false,false,266;314;336;379;321;366;370;243,3.166933
Limus,Bia,200000,8,4,7.625,222,123.25,248,false,false,-75;-110;154;248;171;241;135;222,2.8459234
Limus,Maenads,200000,8,3,7.0,904,1068.75,1241,false,false,1241;1160;1163;1093;1027;970;992;904,2.0376518
Limus,Clio,200000,8,4,8.5,1597,1529.5,1667,false,false,1227;1530;1463;1576;1667;1614;1562;1597,3.1334236
Limus,Morpheus,200000,8,4,9.625,218,274.625,541,false,false,-198;193;457;475;293;541;218;218,9.974598
Limus,Zeus,200000,8,3,8.0,2328,2464.25,2686,false,false,2686;2515;2517;2460;2466;2414;2328;2328,3.437825
Limus,Eros,200000,8,5,9.5,1732,1558.0,1740,false,false,1265;1311;1576;1554;1554;1740;1732;1732,3.3941357
Limus,Ares,200000,8,4,6.5,1261,1380.5,1518,false,false,1518;1516;1458;1347;1338;1306;1300;1261,4.204287
Limus,Selene,200000,8,3,6.75,602,658.25,727,false,false,685;727;717;657;624;666;588;602,5.2452426
Limus,Hippolyta,200000,8,6,10.75,839,721.0,871,false,false,672;670;645;666;719;686;871;839,4.9226027
Limus,Scylla,200000,8,3,7.125,-344,-416.0,509,false,false,-465;-509;-405;-468;-435;-334;-368;-344,4.4199905
Limus,Charon,200000,8,3,7.375,-1365,-1672.5,1909,false,false,-1909;-1764;-1761;-1723;-1664;-1626;-1568;-1365,4.6181927
Limus,Pegasus,200000,8,4,8.5,2202,2430.875,2702,false,false,2702;2592;2552;2443;2394;2284;2278;2202,3.7013805
Limus,Hydra,200000,8,2,6.5,-449,-431.125,687,false,false,-488;-687;-454;-168;-299;-407;-497;-449,4.159011
Limus,Asteria,200000,8,4,7.625,393,437.75,507,false,false,425;507;491;448;444;391;403;393,5.0422254
Limus,ApolloV2,200000,8,3,7.5,810,588.75,810,false,false,427;423;537;626;506;706;675;810,3.5123434
Limus,Iris,200000,8,4,7.5,1325,1500.875,1890,false,false,1890;1649;1510;1437;1380;1423;1393;1325,3.1229112
Limus,Medusa,200000,8,6,9.75,407,114.0,407,false,false,-101;69;-74;54;33;293;231;407,3.4310591
Limus,Castor,200000,8,4,6.75,878,893.875,938,false,false,934;930;856;865;875;875;938;878,3.8852096
Limus,CharonV2,200000,8,3,8.375,-874,-846.25,954,false,false,-806;-901;-954;-811;-880;-756;-788;-874,3.4538946
Limus,Nike,200000,8,3,8.25,2230,2130.0,2310,false,false,2310;2094;2164;2152;2103;1965;2022;2230,3.1780767
Limus,Proteus,200000,8,3,7.375,101,-181.625,561,false,false,-561;-363;-76;-54;-191;-181;-128;101,13.667484
Limus,Nemesis,200000,8,5,7.5,1096,1144.375,1200,false,false,1029;1199;1197;1200;1184;1154;1096;1096,3.4550233
Limus,Bellerophon,200000,8,3,6.75,690,676.875,792,false,false,704;758;614;605;694;792;558;690,3.2977781
Limus,Poseidon,200000,8,3,6.75,1549,1546.25,1693,false,false,1270;1409;1522;1693;1595;1648;1684;1549,4.3405995
Limus,Chronus,200000,8,3,5.75,1013,1167.125,1419,false,false,1419;1370;1021;1276;1023;1157;1058;1013,3.2449157
Limus,Theseus,200000,8,3,7.375,1916,2104.25,2281,false,false,2281;2242;2125;2143;2063;2032;2032;1916,3.118761
Limus,Jason,200000,8,4,7.25,1130,600.375,1130,false,false,337;490;393;422;516;751;764;1130,3.3085988
Limus,Achilles,200000,8,3,8.0,1244,1313.375,1529,false,false,1529;1462;1296;1234;1225;1273;1244;1244,3.9983149
Limus,Polyphemus,200000,8,2,5.5,892,1191.5,1754,false,false,1754;1618;1432;1291;789;787;969;892,14.670904
Limus,Chronus4T,200000,8,3,7.5,1549,1366.0,1549,false,false,1419;1364;1086;1262;1382;1410;1456;1549,3.0109837
Limus,Chronus3T,200000,8,3,6.375,1276,1200.5,1419,false,false,1419;1361;1034;1236;1043;1119;1116;1276,2.9540386
Hypnus,Mortal,200000,8,4,8.5,3194,3044.25,3194,false,false,3087;3076;3094;2865;2992;3040;3006;3194,2.8999157
Hypnus,Pan,200000,8,5,8.75,2613,2384.875,2613,false,false,2340;2323;2307;2286;2348;2427;2435;2613,2.9389868
Hypnus,Artemis,200000,8,3,5.75,-283,-186.125,283,false,false,-89;-156;-262;-125;-199;-191;-184;-283,3.5503712
Hypnus,Hephaestus,200000,8,4,8.375,1106,1016.125,1106,false,false,954;989;1036;985;1047;1017;995;1106,3.398335
Limus,Stymphalians,200000,8,3,6.375,1214,1299.125,1351,false,false,1312;1351;1306;1318;1338;1251;1303;1214,10.260437
Hypnus,Atlas,200000,8,3,7.125,1292,1217.0,1303,false,false,1303;1167;1193;1231;1094;1164;1292;1292,3.5222998
Hypnus,Athena,200000,8,4,7.625,-353,-295.5,372,false,false,-350;-301;-233;-249;-278;-228;-372;-353,3.640819
Hypnus,Minotaur,200000,8,4,8.75,-441,-326.0,458,false,false,-405;-255;-208;-159;-253;-429;-458;-441,3.4413383
Hypnus,Apollo,200000,8,3,7.125,-1409,-1605.125,1888,false,false,-1888;-1795;-1692;-1578;-1472;-1419;-1588;-1409,3.647873
Hypnus,Demeter,200000,8,4,7.375,921,847.125,941,false,false,798;726;848;921;701;941;921;921,3.999135
Hypnus,Prometheus,200000,8,3,7.0,-143,-114.75,143,false,false,-93;-111;-69;-104;-143;-138;-117;-143,4.0747395
Hypnus,Urania,200000,8,3,7.5,710,824.5,1022,false,false,1022;911;833;768;794;821;737;710,3.2887745
Hypnus,Hermes,200000,8,3,5.0,1196,1288.5,1368,false,false,1368;1192;1312;1276;1276;1321;1367;1196,6.270514
Hypnus,Limus,200000,8,3,7.0,-416,-447.375,529,false,false,-373;-407;-438;-513;-421;-529;-482;-416,3.0784461
Hypnus,Hera,200000,8,3,6.875,446,311.5,446,false,false,209;223;318;269;326;312;389;446,3.168955
Hypnus,Hypnus,200000,8,4,7.0,-9,-17.625,97,false,false,15;88;-34;-21;-16;-67;-97;-9,3.1068614
Hypnus,Harpies,200000,8,3,7.875,-87,-63.875,135,false,false,-54;5;-69;21;-67;-125;-135;-87,3.396457
Hypnus,Aphrodite,200000,8,3,8.0,1130,1173.875,1296,false,false,1296;1212;1207;1194;1149;1138;1065;1130,3.4015055
Hypnus,Graeae,200000,8,3,6.25,-904,-833.25,957,false,false,-957;-842;-748;-740;-823;-817;-835;-904,10.683527
Hypnus,Persephone,200000,8,5,10.125,1402,1630.0,1890,false,false,1889;1768;1890;1671;1504;1509;1407;1402,3.5851884
Hypnus,Hades,200000,8,3,6.125,1735,1788.375,1973,false,false,1755;1817;1701;1808;1771;1973;1747;1735,3.2608051
Hypnus,Aeolus,200000,8,3,6.5,-356,-424.75,513,false,false,-297;-320;-482;-513;-478;-480;-472;-356,4.3339777
Hypnus,Hestia,200000,8,4,7.25,756,818.875,958,false,false,946;958;890;890;707;638;766;756,3.5645366
Hypnus,Europa,200000,8,3,6.625,1302,1484.75,1587,false,false,1532;1587;1582;1443;1462;1513;1457;1302,3.4051504
Hypnus,Bia,200000,8,4,8.875,992,479.625,992,false,false,-310;-437;477;533;831;819;932;992,2.8814282
Hypnus,Clio,200000,8,4,8.5,795,891.625,1122,false,false,1122;1006;855;903;856;826;770;795,3.3150868
Hypnus,Maenads,200000,8,3,8.875,1473,1504.75,1582,false,false,1472;1519;1444;1540;1582;1521;1487;1473,2.429029
Hypnus,Zeus,200000,8,3,7.0,194,287.625,449,false,false,449;400;252;183;353;309;161;194,3.1568973
Hypnus,Eros,200000,8,5,8.125,329,504.5,650,false,false,561;616;650;573;471;507;329;329,2.6439571
Hypnus,Morpheus,200000,8,4,7.375,1116,1254.875,1473,false,false,1365;1473;1286;1286;1151;1246;1116;1116,12.289208
Hypnus,Ares,200000,8,4,6.75,1962,2108.875,2398,false,false,2177;2398;2138;2068;2135;1955;2038;1962,3.9343297
Hypnus,Selene,200000,8,3,5.625,1581,1477.125,1581,false,false,1370;1406;1548;1481;1424;1522;1485;1581,4.240105
Hypnus,Hippolyta,200000,8,5,7.875,746,725.5,788,false,false,788;718;675;772;734;707;664;746,4.095662
Hypnus,Scylla,200000,8,4,6.875,-298,-280.0,386,false,false,-358;-337;-386;-279;-229;-197;-156;-298,4.128761
Hypnus,Charon,200000,8,3,7.0,-1156,-1236.75,1413,false,false,-1413;-1262;-1380;-1274;-1163;-1037;-1209;-1156,3.6440644
Hypnus,Pegasus,200000,8,4,7.375,1380,1583.5,1708,false,false,1643;1708;1702;1627;1531;1567;1510;1380,3.1210587
Hypnus,Hydra,200000,8,2,5.75,-274,-319.25,410,false,false,-276;-380;-295;-410;-394;-259;-266;-274,4.3873706
Hypnus,Asteria,200000,8,4,6.75,1040,1024.875,1124,false,false,1124;942;972;1112;1084;971;954;1040,5.4597545
Hypnus,ApolloV2,200000,8,3,8.125,854,815.875,856,false,false,856;747;742;789;832;856;851;854,5.1407657
Hypnus,Medusa,200000,8,5,12.375,-882,-366.875,882,false,false,592;604;-399;-658;-724;-685;-783;-882,4.9394517
Hypnus,Iris,200000,8,4,7.875,1563,1771.375,2088,false,false,1920;2088;1895;1675;1826;1572;1632;1563,4.4580965
Hypnus,Castor,200000,8,4,8.625,926,1018.375,1185,false,false,1185;1140;1070;1152;986;836;852;926,4.7365127
Hypnus,Proteus,200000,8,3,7.625,46,114.75,250,false,false,114;61;98;250;35;124;190;46,13.554936
Hypnus,CharonV2,200000,8,3,8.375,-501,-566.125,668,false,false,-518;-557;-577;-668;-557;-598;-553;-501,4.2597976
Hypnus,Nike,200000,8,4,7.625,2762,2645.75,2801,false,false,2386;2801;2438;2701;2668;2682;2728;2762,4.3006935
Hypnus,Nemesis,200000,8,3,7.75,2227,2513.625,2988,false,false,2988;2789;2650;2476;2397;2306;2276;2227,4.3846025
Hypnus,Bellerophon,200000,8,4,6.5,167,387.0,569,false,false,569;563;429;468;282;371;247;167,3.808025
Hypnus,Chronus,200000,8,3,6.375,1478,1212.625,1478,false,false,1193;1027;986;1220;1111;1225;1461;1478,3.8125339
Hypnus,Poseidon,200000,8,3,8.25,2596,2277.0,3145,false,false,3145;2634;1353;1833;1994;2065;2596;2596,7.636682
Hypnus,Theseus,200000,8,3,7.5,2297,2334.75,2605,false,false,2605;2481;2399;2301;2292;2138;2165;2297,3.90972
Hypnus,Jason,200000,8,3,7.625,-329,-228.125,329,false,false,-237;-173;-93;-141;-254;-280;-318;-329,4.078715
Hypnus,Achilles,200000,8,3,8.0,2767,2490.125,2767,false,false,2347;2484;2320;2277;2385;2574;2767;2767,4.789221
Hypnus,Chronus4T,200000,8,3,6.125,1524,1203.625,1524,false,false,1198;1013;1014;1155;1093;1214;1418;1524,3.4761438
Hypnus,Chronus3T,200000,8,3,6.75,1192,1089.0,1193,false,false,1193;1021;1043;1033;1031;1129;1070;1192,3.404174
Harpies,Mortal,200000,8,4,9.125,3270,2885.625,3270,false,false,2499;2766;2839;2799;2927;2906;3079;3270,3.7616372
Harpies,Pan,200000,8,3,8.875,1528,1372.625,1528,false,false,1265;1238;1273;1318;1459;1457;1443;1528,3.5892959
Hypnus,Stymphalians,200000,8,2,6.0,522,478.75,582,false,false,447;340;476;421;520;582;522;522,11.471856
Harpies,Artemis,200000,8,3,6.625,-832,-700.125,832,false,false,-673;-616;-703;-726;-668;-701;-682;-832,4.9320188
Harpies,Hephaestus,200000,8,3,8.75,-223,-126.0,223,false,false,-24;-87;-81;-211;-84;-148;-150;-223,4.5746264
Harpies,Atlas,200000,8,3,7.125,706,636.5,749,false,false,528;560;619;634;597;699;749;706,4.450512
Harpies,Athena,200000,8,3,8.0,-316,-94.0,316,false,false,28;-30;-9;-3;-83;-156;-183;-316,4.2299128
Harpies,Minotaur,200000,8,3,7.375,-472,-468.0,541,false,false,-541;-417;-475;-410;-459;-459;-511;-472,4.4944916
Harpies,Demeter,200000,8,3,7.25,733,646.5,734,false,false,319;681;725;692;669;734;619;733,5.577922
Hypnus,Polyphemus,200000,8,3,4.5,1603,1746.75,1995,false,false,1995;1847;1785;1854;1698;1702;1490;1603,36.16412
Harpies,Apollo,200000,8,3,7.625,-256,-357.75,460,false,false,-318;-402;-378;-357;-460;-369;-322;-256,5.065003
Harpies,Prometheus,200000,8,3,6.875,-276,-282.375,432,false,false,-432;-261;-251;-291;-236;-236;-276;-276,7.6706142
Harpies,Hera,200000,8,3,7.25,718,625.75,718,false,false,644;634;626;512;550;663;659;718,5.207527
Harpies,Urania,200000,8,3,6.625,-410,-238.625,410,false,false,-87;-167;-142;-179;-244;-325;-355;-410,6.1015096
Harpies,Limus,200000,8,4,9.125,-1087,-935.875,1098,false,false,-783;-943;-947;-840;-870;-919;-1098;-1087,4.640013
Harpies,Hypnus,200000,8,3,7.5,147,79.75,147,false,false,115;85;-3;126;24;129;15;147,4.8620467
Harpies,Harpies,200000,8,3,7.875,-41,-106.25,232,false,false,-66;-29;-80;-134;-134;-134;-232;-41,5.2279477
Harpies,Aphrodite,200000,8,3,7.625,811,817.5,850,false,false,804;763;828;839;817;850;828;811,5.423889
Harpies,Graeae,200000,8,2,6.5,-347,-290.125,359,false,false,-239;-244;-273;-256;-273;-330;-359;-347,16.261862
Harpies,Persephone,200000,8,4,10.0,1394,1368.375,1493,false,false,1433;1493;1344;1294;1311;1352;1326;1394,5.5258327
Harpies,Hades,200000,8,4,9.125,2321,2024.125,2321,false,false,2151;2054;1966;1901;1867;1981;1952;2321,5.409452
Harpies,Hestia,200000,8,3,8.5,790,718.375,790,false,false,570;642;665;736;766;788;790;790,4.93616
Harpies,Europa,200000,8,3,7.5,662,687.625,758,false,false,670;698;679;684;655;758;695;662,4.7597647
Harpies,Aeolus,200000,8,3,6.5,387,-0.25,387,false,false,-33;-104;-120;-67;-110;-100;145;387,5.8212066
Harpies,Maenads,200000,8,3,7.25,2219,1570.125,2219,false,false,1392;1390;1323;1470;1446;1581;1740;2219,3.3168232
Harpies,Bia,200000,8,5,10.375,1042,570.0,1055,false,false,-434;-807;904;902;949;949;1055;1042,4.217743
Harpies,Clio,200000,8,3,8.0,376,575.75,968,false,false,968;697;649;627;562;388;339;376,4.651388
Harpies,Morpheus,200000,8,3,7.125,815,753.125,815,false,false,763;779;693;738;740;682;815;815,15.626977
Harpies,Eros,200000,8,5,10.125,466,635.125,749,false,false,719;749;699;699;716;567;466;466,3.8994296
Harpies,Zeus,200000,8,3,9.0,1155,1214.0,1383,false,false,1379;1383;1231;1169;1156;1140;1099;1155,4.7833962
Harpies,Ares,200000,8,3,5.75,-46,-224.75,343,false,false,-165;-235;-268;-236;-265;-240;-343;-46,5.2605743
Harpies,Scylla,200000,8,3,7.375,178,215.875,287,false,false,238;179;247;237;287;219;142;178,4.4433584
Harpies,Hippolyta,200000,8,4,9.25,899,542.5,899,false,false,477;467;584;484;409;436;584;899,4.867571
Harpies,Selene,200000,8,3,7.375,1065,1075.25,1228,false,false,1228;1091;1054;1097;1015;1063;989;1065,5.2811203
Harpies,Charon,200000,8,3,7.5,125,183.0,296,false,false,296;262;190;266;102;131;92;125,4.349375
Harpies,Pegasus,200000,8,3,8.625,1560,1430.75,1560,false,false,1283;1377;1329;1415;1442;1515;1525;1560,4.2457495
Harpies,Hydra,200000,8,2,6.875,-1050,-996.375,1050,false,false,-907;-1048;-992;-1028;-994;-982;-970;-1050,4.6121407
Harpies,Asteria,200000,8,3,7.875,232,198.625,232,false,false,133;205;194;217;212;212;184;232,6.7815742
Harpies,ApolloV2,200000,8,3,7.75,1214,1205.625,1295,false,false,1268;1295;1225;1172;1134;1245;1092;1214,4.01504
Harpies,Medusa,200000,8,5,10.75,1176,977.625,1176,false,false,951;979;883;867;947;1008;1010;1176,3.7836072
Harpies,Iris,200000,8,4,7.375,1005,1135.875,1321,false,false,1304;1321;1192;1171;1090;999;1005;1005,3.2200258
Harpies,Proteus,200000,8,3,8.0,6,-15.5,85,false,false,16;0;-35;-58;-35;-85;67;6,12.661884
Harpies,CharonV2,200000,8,3,7.375,272,268.0,332,false,false,262;271;305;332;255;206;241;272,3.9968648
Harpies,Castor,200000,8,3,7.5,179,174.375,233,false,false,164;200;151;118;123;233;227;179,4.7087293
Harpies,Nike,200000,8,3,8.25,1920,2007.25,2081,false,false,2055;2025;1974;2045;2081;1922;2036;1920,3.6853447
Harpies,Nemesis,200000,8,3,6.5,-1680,-1519.375,1680,false,false,-1408;-1418;-1430;-1444;-1561;-1643;-1571;-1680,3.9831316
Harpies,Bellerophon,200000,8,4,7.5,343,289.125,343,false,false,328;267;250;320;152;339;314;343,3.666741
Harpies,Poseidon,200000,8,1,3.0,-9998,-5495.75,9998,true,false,-514;-649;-1006;-1811;-9995;-9996;-9997;-9998,7.376984
Harpies,Chronus,200000,8,3,7.75,1858,1550.375,1858,false,false,1442;1502;1512;1452;1467;1505;1665;1858,3.4234645
Harpies,Theseus,200000,8,3,7.625,1628,1828.0,1988,false,false,1988;1962;1901;1868;1752;1830;1695;1628,4.294236
Harpies,Polyphemus,200000,8,3,8.0,1665,1556.875,1744,false,false,1744;1239;1438;1657;1555;1509;1648;1665,14.59947
Harpies,Jason,200000,8,3,7.875,576,582.375,696,false,false,696;567;534;616;555;465;650;576,4.4493318
Harpies,Achilles,200000,8,3,7.875,1190,1078.375,1210,false,false,1210;1108;974;1096;1100;1020;929;1190,5.5980396
Harpies,Chronus3T,200000,8,3,7.5,1653,1559.875,1653,false,false,1442;1485;1602;1596;1526;1631;1544;1653,4.001705
Harpies,Chronus4T,200000,8,3,7.75,1672,1573.5,1672,false,false,1442;1457;1532;1634;1557;1647;1647;1672,4.209929
Aphrodite,Mortal,200000,8,4,8.0,2263,2454.375,2668,false,false,2668;2542;2426;2460;2460;2418;2398;2263,4.0074267
Aphrodite,Pan,200000,8,3,8.375,1505,1348.5,1505,false,false,1404;1338;1244;1289;1338;1317;1353;1505,3.861349
Aphrodite,Artemis,200000,8,3,5.625,-533,-479.125,552,false,false,-461;-417;-444;-450;-495;-481;-552;-533,4.2329206
Aphrodite,Hephaestus,200000,8,5,8.125,121,107.0,177,false,false,46;106;93;177;132;128;53;121,4.1404095
Aphrodite,Atlas,200000,8,3,6.625,-8,-65.25,149,false,false,-7;-21;-70;-109;-87;-149;-71;-8,4.6036077
Aphrodite,Athena,200000,8,3,6.625,-28,-21.5,102,false,false,-50;-102;-51;8;18;0;33;-28,4.21307
Aphrodite,Minotaur,200000,8,3,6.5,-345,-436.0,608,false,false,-431;-563;-608;-381;-361;-309;-490;-345,3.9600744
Harpies,Stymphalians,200000,8,3,6.0,462,535.5,604,false,false,477;493;545;583;604;531;589;462,14.479345
Aphrodite,Apollo,200000,8,3,5.375,-1089,-1283.125,1570,false,false,-1507;-1570;-1252;-1147;-1147;-1426;-1127;-1089,3.7633407
Aphrodite,Demeter,200000,8,3,6.25,1002,835.375,1002,false,false,749;752;772;811;774;887;936;1002,4.4075537
Aphrodite,Prometheus,200000,8,4,6.75,-728,-536.25,728,false,false,-521;-473;-412;-442;-611;-578;-525;-728,4.96142
Aphrodite,Hera,200000,8,4,7.375,-220,-219.625,247,false,false,-214;-247;-181;-206;-235;-238;-216;-220,3.8744466
Aphrodite,Hermes,200000,8,3,5.125,24,21.875,82,false,false,6;-25;-25;7;82;82;24;24,7.9865274
Aphrodite,Limus,200000,8,5,8.625,-711,-558.75,711,false,false,-474;-516;-483;-499;-637;-548;-602;-711,3.502699
Aphrodite,Hypnus,200000,8,3,6.625,-1099,-1119.75,1225,false,false,-1208;-1115;-1225;-1190;-1010;-1127;-984;-1099,3.9005551
Aphrodite,Harpies,200000,8,3,7.625,-781,-760.25,838,false,false,-753;-734;-710;-716;-802;-838;-748;-781,3.6953611
Aphrodite,Aphrodite,200000,8,3,6.625,-21,-12.5,29,false,false,-19;-1;-6;-29;-14;-16;6;-21,3.4906745
Aphrodite,Persephone,200000,8,3,9.375,944,1036.625,1184,false,false,1184;1137;975;1119;919;991;1024;944,3.8083215
Aphrodite,Graeae,200000,8,2,6.0,-439,-574.375,691,false,false,-691;-684;-659;-558;-572;-524;-468;-439,12.12458
Aphrodite,Hades,200000,8,4,7.375,1250,1314.25,1480,false,false,1480;1378;1357;1270;1239;1295;1245;1250,3.60083
Aphrodite,Europa,200000,8,3,5.875,102,130.375,170,false,false,135;170;125;127;117;145;122;102,4.1442633
Aphrodite,Hestia,200000,8,4,6.375,-75,-128.25,208,false,false,-166;-192;-208;-139;-76;-83;-87;-75,4.569457
Aphrodite,Aeolus,200000,8,4,6.125,-1098,-1124.25,1180,false,false,-1179;-1110;-1180;-1068;-1093;-1133;-1133;-1098,5.5403814
Aphrodite,Bia,200000,8,5,7.25,586,282.875,586,false,false,-355;-334;381;432;495;529;529;586,3.8262362
Aphrodite,Maenads,200000,8,3,7.375,-229,-244.375,402,false,false,-182;-132;-173;-285;-321;-231;-402;-229,2.7144432
Aphrodite,Clio,200000,8,3,7.0,602,707.875,918,false,false,918;736;759;719;734;676;519;602,4.270415
Aphrodite,Eros,200000,8,5,8.25,743,900.125,1012,false,false,1012;978;988;916;907;907;750;743,2.9874516
Aphrodite,Zeus,200000,8,4,7.25,448,550.5,678,false,false,597;678;661;527;498;598;397;448,4.2104
Aphrodite,Ares,200000,8,3,6.25,521,593.75,695,false,false,695;634;588;581;581;589;561;521,4.909267
Aphrodite,Selene,200000,8,3,6.75,392,388.375,507,false,false,463;378;376;298;376;317;507;392,4.7685657
Aphrodite,Hippolyta,200000,8,5,9.0,97,113.0,170,false,false,89;107;145;170;151;86;59;97,4.9686465
Aphrodite,Scylla,200000,8,3,6.125,-2660,-2726.625,2971,false,false,-2796;-2971;-2862;-2663;-2612;-2633;-2616;-2660,4.7205973
Aphrodite,Morpheus,200000,8,4,6.875,-298,-314.25,392,false,false,-180;-222;-346;-361;-392;-358;-357;-298,21.209513
Aphrodite,Charon,200000,8,3,7.125,-1313,-1338.625,1444,false,false,-1413;-1444;-1188;-1382;-1394;-1215;-1360;-1313,4.0067873
Aphrodite,Pegasus,200000,8,3,7.625,1673,1674.875,1841,false,false,1720;1841;1610;1574;1567;1734;1680;1673,3.8212879
Aphrodite,Asteria,200000,8,3,6.25,483,509.625,559,false,false,500;493;479;537;499;527;559;483,5.35195
Aphrodite,ApolloV2,200000,8,3,6.875,23,-12.625,105,false,false,-105;9;22;-19;25;-58;2;23,4.0596743
Aphrodite,Hydra,200000,8,2,6.25,-980,-886.375,1155,false,false,-778;-848;-790;-715;-841;-984;-1155;-980,4.9895844
Aphrodite,Medusa,200000,8,5,8.875,465,239.75,465,false,false,-63;70;193;169;300;335;449;465,4.3811336
Aphrodite,Iris,200000,8,4,6.5,1313,1476.625,1621,false,false,1621;1588;1555;1513;1437;1426;1360;1313,3.8128915
Aphrodite,Castor,200000,8,4,6.875,59,125.0,195,false,false,118;110;159;195;147;66;146;59,4.54606
Aphrodite,Proteus,200000,8,3,6.625,-309,-292.25,331,false,false,-331;-310;-285;-273;-312;-269;-249;-309,12.565316
Aphrodite,CharonV2,200000,8,3,7.125,-1067,-950.625,1129,false,false,-838;-806;-799;-880;-1045;-1041;-1129;-1067,2.9729493
Aphrodite,Nike,200000,8,4,7.25,1044,1139.375,1217,false,false,1197;1217;1197;1137;1085;1187;1051;1044,2.8623364
